datum,M01AB,M01AE,N02BA,N02BE,N05B,N05C,R03,R06,Year,Month,Weekday Name,Day,Weekday_Name,is_weekend,Total_Sales,Season
2015-12-21,5.0,6.34,2.0,53.6,14.0,0.0,6.0,0.4,2015,12,Monday,21,Monday,0,87.34,Winter
2015-12-22,5.66,0.0,5.0,48.0,6.0,0.0,13.0,1.0,2015,12,Tuesday,22,Tuesday,0,78.66,Winter
2015-12-23,3.33,4.01,2.3,28.8,3.0,0.0,0.0,0.0,2015,12,Wednesday,23,Wednesday,0,41.44,Winter
2015-12-24,7.33,3.396,5.0,28.3,5.0,0.0,16.0,0.0,2015,12,Thursday,24,Thursday,0,65.026,Winter
2015-12-25,0.66,4.66,2.0,20.662,28.0,2.0,1.0,1.0,2015,12,Friday,25,Friday,0,59.982,Winter
2015-12-26,4.67,1.66,5.0,87.2,15.0,3.0,0.0,4.3,2015,12,Saturday,26,Saturday,1,120.83,Winter
2015-12-27,5.33,6.792,5.2,63.5,4.0,0.0,14.0,4.6,2015,12,Sunday,27,Sunday,1,103.422,Winter
2015-12-28,4.0,5.099,9.2,61.5,18.0,3.0,26.0,1.0,2015,12,Monday,28,Monday,0,127.799,Winter
2015-12-29,10.67,2.33,2.0,71.6,9.0,0.0,2.0,3.0,2015,12,Tuesday,29,Tuesday,0,100.6,Winter
2015-12-30,6.66,7.089,2.0,56.4,12.0,0.0,4.0,2.0,2015,12,Wednesday,30,Wednesday,0,90.149,Winter
2015-12-31,7.66,6.099,7.6,44.35,18.0,0.0,6.0,1.0,2015,12,Thursday,31,Thursday,0,90.709,Winter
2016-01-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016,1,Friday,1,Friday,0,0.0,Winter
2016-01-02,0.34,1.02,1.0,51.2,0.0,1.0,5.0,5.0,2016,1,Saturday,2,Saturday,1,64.56,Winter
2016-01-03,4.0,4.0,2.5,56.1,1.0,0.0,5.0,1.0,2016,1,Sunday,3,Sunday,1,73.6,Winter
2016-01-04,7.33,5.99,6.0,46.6,6.0,0.0,12.0,1.0,2016,1,Monday,4,Monday,0,84.92,Winter
2016-01-05,5.33,5.99,4.6,38.6,15.0,0.0,5.0,1.0,2016,1,Tuesday,5,Tuesday,0,75.52000000000001,Winter
2016-01-06,6.66,3.0,6.0,61.9,2.0,0.0,12.0,2.0,2016,1,Wednesday,6,Wednesday,0,93.56,Winter
2016-01-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016,1,Thursday,7,Thursday,0,0.0,Winter
2016-01-08,8.0,3.463,7.7,39.2,8.0,3.0,2.0,2.0,2016,1,Friday,8,Friday,0,73.363,Winter
2016-01-09,7.33,2.66,5.0,88.3,9.0,0.0,3.0,3.0,2016,1,Saturday,9,Saturday,1,118.28999999999999,Winter
2016-01-10,7.0,4.033,12.0,67.6,8.0,1.0,1.0,0.0,2016,1,Sunday,10,Sunday,1,100.633,Winter
2016-01-11,9.34,5.66,7.0,64.9,18.0,0.0,0.0,4.0,2016,1,Monday,11,Monday,0,108.9,Winter
2016-01-12,12.0,3.132,12.0,61.35,8.0,0.0,0.0,0.0,2016,1,Tuesday,12,Tuesday,0,96.482,Winter
2016-01-13,9.0,1.66,5.0,41.7,15.0,0.0,1.0,2.0,2016,1,Wednesday,13,Wednesday,0,75.36,Winter
2016-01-14,2.0,5.155,6.0,69.0,18.0,0.0,8.0,2.0,2016,1,Thursday,14,Thursday,0,110.155,Winter
2016-01-15,8.98,4.66,10.6,18.1,8.0,0.0,10.0,2.0,2016,1,Friday,15,Friday,0,62.34,Winter
2016-01-16,3.34,5.34,6.0,63.6,11.0,0.0,2.0,1.0,2016,1,Saturday,16,Saturday,1,92.28,Winter
2016-01-17,7.01,1.604,3.9,46.6,4.0,0.0,0.0,1.0,2016,1,Sunday,17,Sunday,1,64.114,Winter
2016-01-18,3.5,2.99,4.3,62.8,3.0,2.0,9.0,2.0,2016,1,Monday,18,Monday,0,89.59,Winter
2016-01-19,6.0,5.66,6.0,49.8,7.0,0.0,0.0,3.0,2016,1,Tuesday,19,Tuesday,0,77.46,Winter
2016-01-20,2.32,3.363,3.0,15.1,29.0,3.0,3.0,2.0,2016,1,Wednesday,20,Wednesday,0,60.783,Winter
2016-01-21,5.0,1.43,1.0,68.4,8.0,4.0,6.0,5.0,2016,1,Thursday,21,Thursday,0,98.83000000000001,Winter
2016-01-22,0.83,7.678,7.0,39.5,11.0,0.0,10.0,0.0,2016,1,Friday,22,Friday,0,76.008,Winter
2016-01-23,6.33,6.132,7.1,36.8,4.0,0.0,6.0,2.0,2016,1,Saturday,23,Saturday,1,68.362,Winter
2016-01-24,4.0,6.122,11.3,48.1,3.0,0.0,12.0,3.0,2016,1,Sunday,24,Sunday,1,87.522,Winter
2016-01-25,10.33,4.26,4.0,46.95,12.0,2.0,10.0,1.5,2016,1,Monday,25,Monday,0,91.04,Winter
2016-01-26,5.68,4.069,8.0,30.3,9.0,0.0,15.0,0.0,2016,1,Tuesday,26,Tuesday,0,72.049,Winter
2016-01-27,4.34,4.429,3.4,30.062,18.0,5.0,5.0,2.0,2016,1,Wednesday,27,Wednesday,0,72.231,Winter
2016-01-28,7.33,6.66,4.4,33.0,4.0,0.0,4.0,3.0,2016,1,Thursday,28,Thursday,0,62.39,Winter
2016-01-29,5.0,8.67,8.6,74.4,3.0,1.0,17.0,2.0,2016,1,Friday,29,Friday,0,119.67,Winter
2016-01-30,9.0,4.429,5.3,47.462,3.0,2.0,5.0,2.0,2016,1,Saturday,30,Saturday,1,78.191,Winter
2016-01-31,4.33,5.143,3.8,78.9,3.0,0.0,6.0,2.0,2016,1,Sunday,31,Sunday,1,103.173,Winter
2016-02-01,6.34,5.0,7.1,18.0,7.0,0.0,6.0,1.0,2016,2,Monday,1,Monday,0,50.44,Winter
2016-02-02,14.33,4.878,1.3,39.0,6.0,0.0,0.0,1.0,2016,2,Tuesday,2,Tuesday,0,66.508,Winter
2016-02-03,8.0,6.693,11.5,39.062,11.0,5.0,0.0,0.0,2016,2,Wednesday,3,Wednesday,0,81.255,Winter
2016-02-04,8.34,4.0,4.2,28.8,5.0,0.0,4.0,4.0,2016,2,Thursday,4,Thursday,0,58.34,Winter
2016-02-05,5.66,2.0,3.0,51.6,7.0,0.0,3.0,1.0,2016,2,Friday,5,Friday,0,73.26,Winter
2016-02-06,5.33,10.33,3.0,57.162,1.0,0.0,11.0,2.0,2016,2,Saturday,6,Saturday,1,89.822,Winter
2016-02-07,3.66,6.056,4.5,88.2,2.0,0.0,13.0,1.0,2016,2,Sunday,7,Sunday,1,118.416,Winter
2016-02-08,6.33,6.99,5.5,28.038,5.0,0.0,23.0,1.0,2016,2,Monday,8,Monday,0,75.858,Winter
2016-02-09,7.0,3.33,4.4,47.7,16.0,2.0,1.0,2.0,2016,2,Tuesday,9,Tuesday,0,83.43,Winter
2016-02-10,4.34,4.703,7.2,34.1,29.0,0.0,4.0,2.0,2016,2,Wednesday,10,Wednesday,0,85.343,Winter
2016-02-11,1.66,4.156,2.7,38.1,10.0,1.0,13.0,4.0,2016,2,Thursday,11,Thursday,0,74.616,Winter
2016-02-12,5.99,6.429,8.5,60.675,4.0,0.0,20.0,1.0,2016,2,Friday,12,Friday,0,106.594,Winter
2016-02-13,2.67,3.67,5.0,42.4,2.0,0.0,10.0,2.0,2016,2,Saturday,13,Saturday,1,67.74,Winter
2016-02-14,5.84,7.34,3.8,43.6,5.0,0.0,7.0,4.0,2016,2,Sunday,14,Sunday,1,76.58,Winter
2016-02-15,5.33,5.33,5.3,52.2,6.0,0.0,0.0,0.0,2016,2,Monday,15,Monday,0,74.16,Winter
2016-02-16,7.33,2.32,3.0,29.0,3.0,2.0,9.0,3.0,2016,2,Tuesday,16,Tuesday,0,58.65,Winter
2016-02-17,3.0,5.0,4.0,26.6,12.0,1.0,1.0,0.0,2016,2,Wednesday,17,Wednesday,0,52.6,Winter
2016-02-18,2.34,1.0,4.3,43.85,3.0,0.0,9.0,1.0,2016,2,Thursday,18,Thursday,0,64.49000000000001,Winter
2016-02-19,4.0,1.67,4.0,28.7,18.0,2.0,26.0,1.0,2016,2,Friday,19,Friday,0,85.37,Winter
2016-02-20,10.33,4.122,4.0,36.9,5.0,0.0,8.0,3.0,2016,2,Saturday,20,Saturday,1,71.352,Winter
2016-02-21,6.34,4.0,0.0,55.7,5.0,2.0,7.0,4.0,2016,2,Sunday,21,Sunday,1,84.04,Winter
2016-02-22,3.0,5.32,3.0,51.125,10.0,0.0,12.0,4.0,2016,2,Monday,22,Monday,0,88.445,Winter
2016-02-23,3.0,2.33,2.6,41.3,11.0,0.0,15.0,3.0,2016,2,Tuesday,23,Tuesday,0,78.22999999999999,Winter
2016-02-24,7.66,2.33,2.1,35.0,6.0,2.0,5.0,1.0,2016,2,Wednesday,24,Wednesday,0,61.09,Winter
2016-02-25,7.99,3.99,5.0,41.0,22.0,1.0,4.0,3.0,2016,2,Thursday,25,Thursday,0,87.98,Winter
2016-02-26,5.0,5.848,4.5,28.55,6.0,2.0,0.0,1.0,2016,2,Friday,26,Friday,0,52.897999999999996,Winter
2016-02-27,8.0,7.0,6.6,25.8,3.0,0.0,5.0,2.0,2016,2,Saturday,27,Saturday,1,57.400000000000006,Winter
2016-02-28,8.0,4.033,10.1,66.5,6.0,0.0,26.0,5.0,2016,2,Sunday,28,Sunday,1,125.63300000000001,Winter
2016-02-29,7.0,7.66,4.0,46.2,13.0,0.0,3.0,1.0,2016,2,Monday,29,Monday,0,81.86,Winter
2016-03-01,10.0,4.0,2.2,31.0,11.0,2.0,0.0,2.0,2016,3,Tuesday,1,Tuesday,0,62.2,Spring
2016-03-02,3.33,10.396,5.3,21.3,15.0,2.0,1.0,0.0,2016,3,Wednesday,2,Wednesday,0,58.326,Spring
2016-03-03,2.83,2.0,5.0,55.8,2.0,0.0,9.0,4.0,2016,3,Thursday,3,Thursday,0,80.63,Spring
2016-03-04,5.0,0.99,4.4,26.6,3.0,0.0,0.0,0.0,2016,3,Friday,4,Friday,0,39.99,Spring
2016-03-05,5.0,4.891,8.0,38.0,9.0,0.0,10.0,5.0,2016,3,Saturday,5,Saturday,1,79.89099999999999,Spring
2016-03-06,5.0,8.145,4.9,79.9,2.0,0.0,5.0,7.0,2016,3,Sunday,6,Sunday,1,111.94500000000001,Spring
2016-03-07,5.33,7.34,4.0,43.5,3.0,1.0,6.0,1.0,2016,3,Monday,7,Monday,0,71.17,Spring
2016-03-08,4.0,6.66,3.0,44.0,7.0,0.0,3.0,3.0,2016,3,Tuesday,8,Tuesday,0,70.66,Spring
2016-03-09,4.34,5.67,7.0,21.8,7.0,1.0,6.0,4.0,2016,3,Wednesday,9,Wednesday,0,56.81,Spring
2016-03-10,6.33,10.33,2.0,23.4,8.0,0.0,2.0,2.0,2016,3,Thursday,10,Thursday,0,54.06,Spring
2016-03-11,3.33,4.363,6.2,22.0,8.0,0.0,18.0,1.0,2016,3,Friday,11,Friday,0,62.893,Spring
2016-03-12,3.0,6.373,1.4,41.8,4.0,0.0,23.0,1.0,2016,3,Saturday,12,Saturday,1,80.57300000000001,Spring
2016-03-13,2.5,4.134,1.5,59.2,4.0,0.0,4.0,0.34,2016,3,Sunday,13,Sunday,1,75.674,Spring
2016-03-14,4.33,3.32,10.0,35.9,12.0,0.0,23.0,1.0,2016,3,Monday,14,Monday,0,89.55,Spring
2016-03-15,5.33,3.32,2.0,24.0,7.0,0.0,18.0,3.0,2016,3,Tuesday,15,Tuesday,0,62.65,Spring
2016-03-16,5.33,13.34,5.7,37.4,16.0,0.0,4.0,4.0,2016,3,Wednesday,16,Wednesday,0,85.77,Spring
2016-03-17,5.66,5.396,5.0,60.2,10.0,0.0,8.0,5.0,2016,3,Thursday,17,Thursday,0,99.256,Spring
2016-03-18,3.34,5.353,5.2,25.462,15.0,2.0,8.0,3.0,2016,3,Friday,18,Friday,0,67.355,Spring
2016-03-19,10.66,8.33,2.8,19.5,6.0,1.0,5.0,5.0,2016,3,Saturday,19,Saturday,1,58.290000000000006,Spring
2016-03-20,7.99,9.693,2.2,42.2,1.0,0.0,15.0,5.0,2016,3,Sunday,20,Sunday,1,83.083,Spring
2016-03-21,5.0,8.056,6.0,45.7,11.0,0.0,36.0,7.0,2016,3,Monday,21,Monday,0,118.756,Spring
2016-03-22,2.33,0.0,5.0,42.188,12.0,2.0,4.0,2.0,2016,3,Tuesday,22,Tuesday,0,69.518,Spring
2016-03-23,4.0,3.0,6.0,24.25,22.0,1.0,0.0,3.0,2016,3,Wednesday,23,Wednesday,0,63.25,Spring
2016-03-24,6.84,2.0,3.0,32.0,4.0,0.0,8.0,2.0,2016,3,Thursday,24,Thursday,0,57.84,Spring
2016-03-25,7.0,7.35,4.2,42.8,8.0,0.0,3.0,3.0,2016,3,Friday,25,Friday,0,75.35,Spring
2016-03-26,2.5,0.66,7.5,33.25,4.0,0.0,0.0,5.0,2016,3,Saturday,26,Saturday,1,52.91,Spring
2016-03-27,7.83,5.449,13.7,63.3,11.0,1.0,1.0,4.0,2016,3,Sunday,27,Sunday,1,107.279,Spring
2016-03-28,3.34,2.34,1.7,24.6,20.0,0.0,4.0,4.5,2016,3,Monday,28,Monday,0,60.480000000000004,Spring
2016-03-29,5.68,1.33,3.2,36.2,4.0,0.0,12.0,1.0,2016,3,Tuesday,29,Tuesday,0,63.410000000000004,Spring
2016-03-30,7.16,2.68,7.4,22.2,3.0,0.0,12.0,5.0,2016,3,Wednesday,30,Wednesday,0,59.44,Spring
2016-03-31,2.33,8.68,2.9,31.25,1.0,0.0,5.0,5.0,2016,3,Thursday,31,Thursday,0,56.16,Spring
2016-04-01,6.33,3.01,2.7,50.4,4.0,0.0,16.0,10.5,2016,4,Friday,1,Friday,0,92.94,Spring
2016-04-02,3.67,2.0,7.0,32.3,4.0,0.0,19.0,7.4,2016,4,Saturday,2,Saturday,1,75.37,Spring
2016-04-03,9.67,7.396,5.3,73.5,5.0,0.0,6.0,11.0,2016,4,Sunday,3,Sunday,1,117.866,Spring
2016-04-04,7.0,5.231,5.0,21.6,3.0,1.0,11.0,2.0,2016,4,Monday,4,Monday,0,55.831,Spring
2016-04-05,6.0,5.33,4.0,40.3,5.0,1.0,11.0,12.0,2016,4,Tuesday,5,Tuesday,0,84.63,Spring
2016-04-06,6.66,5.363,2.0,15.25,7.0,0.0,6.0,3.0,2016,4,Wednesday,6,Wednesday,0,45.272999999999996,Spring
2016-04-07,6.33,5.98,4.0,21.0,7.0,2.0,4.0,8.2,2016,4,Thursday,7,Thursday,0,58.510000000000005,Spring
2016-04-08,7.67,3.66,5.0,42.3,2.0,1.0,3.0,4.4,2016,4,Friday,8,Friday,0,69.03,Spring
2016-04-09,9.0,9.01,3.1,38.8,7.0,0.0,14.0,3.0,2016,4,Saturday,9,Saturday,1,83.91,Spring
2016-04-10,5.0,6.67,5.15,21.4,4.0,1.0,11.0,8.0,2016,4,Sunday,10,Sunday,1,62.22,Spring
2016-04-11,0.33,4.99,3.0,26.0,11.0,2.0,17.0,6.0,2016,4,Monday,11,Monday,0,70.32,Spring
2016-04-12,4.34,4.65,6.0,41.6,19.0,1.0,2.0,5.0,2016,4,Tuesday,12,Tuesday,0,83.59,Spring
2016-04-13,6.33,3.066,3.0,34.0,22.33333333,0.0,2.0,3.0,2016,4,Wednesday,13,Wednesday,0,73.72933333,Spring
2016-04-14,2.66,2.32,8.5,44.225,9.0,0.0,4.0,6.0,2016,4,Thursday,14,Thursday,0,76.705,Spring
2016-04-15,4.33,3.056,2.7,23.6,6.0,0.0,10.0,4.2,2016,4,Friday,15,Friday,0,53.886,Spring
2016-04-16,5.34,6.66,5.3,33.0,11.0,0.0,8.0,8.5,2016,4,Saturday,16,Saturday,1,77.8,Spring
2016-04-17,4.33,8.175,3.0,52.8,2.0,0.0,7.0,7.2,2016,4,Sunday,17,Sunday,1,84.505,Spring
2016-04-18,3.66,2.0,5.0,22.1,15.0,3.0,7.0,7.0,2016,4,Monday,18,Monday,0,64.76,Spring
2016-04-19,3.0,1.34,8.3,24.3,7.0,0.0,6.0,4.0,2016,4,Tuesday,19,Tuesday,0,53.94,Spring
2016-04-20,2.66,3.33,2.4,17.1,11.0,5.0,15.0,3.0,2016,4,Wednesday,20,Wednesday,0,59.49,Spring
2016-04-21,3.0,3.464,3.0,21.6,6.0,0.0,0.0,2.3,2016,4,Thursday,21,Thursday,0,39.364,Spring
2016-04-22,6.0,5.67,4.0,21.9,4.0,0.0,6.0,1.0,2016,4,Friday,22,Friday,0,48.57,Spring
2016-04-23,13.66,3.69,8.0,33.2,8.0,0.0,0.0,4.5,2016,4,Saturday,23,Saturday,1,71.05000000000001,Spring
2016-04-24,1.0,6.66,5.5,36.95,3.0,0.0,6.0,5.0,2016,4,Sunday,24,Sunday,1,64.11,Spring
2016-04-25,6.67,1.66,7.25,21.7,20.0,1.0,3.0,2.5,2016,4,Monday,25,Monday,0,63.78,Spring
2016-04-26,5.33,4.99,7.0,27.2,19.0,0.0,7.0,2.0,2016,4,Tuesday,26,Tuesday,0,72.52,Spring
2016-04-27,5.66,7.495,7.0,47.4,27.0,0.0,1.0,2.0,2016,4,Wednesday,27,Wednesday,0,97.555,Spring
2016-04-28,4.66,6.34,6.0,28.0,17.66666667,0.0,12.0,12.0,2016,4,Thursday,28,Thursday,0,86.66666667,Spring
2016-04-29,6.66,3.0,2.5,37.0,15.0,0.0,1.0,3.2,2016,4,Friday,29,Friday,0,68.36,Spring
2016-04-30,9.66,10.32,7.0,47.812,11.0,0.0,1.0,4.5,2016,4,Saturday,30,Saturday,1,91.292,Spring
2016-05-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016,5,Sunday,1,Sunday,1,0.0,Spring
2016-05-02,4.0,1.02,1.0,39.2,7.0,0.0,5.0,2.0,2016,5,Monday,2,Monday,0,59.22,Spring
2016-05-03,6.33,5.99,3.0,23.9,3.0,0.0,0.0,2.0,2016,5,Tuesday,3,Tuesday,0,44.22,Spring
2016-05-04,7.34,3.0,5.0,32.2,4.0,0.0,1.0,2.0,2016,5,Wednesday,4,Wednesday,0,54.540000000000006,Spring
2016-05-05,4.66,3.0,6.0,41.0,16.0,3.0,1.0,2.0,2016,5,Thursday,5,Thursday,0,76.66,Spring
2016-05-06,4.0,2.99,1.0,33.6,7.0,0.0,1.0,3.0,2016,5,Friday,6,Friday,0,52.59,Spring
2016-05-07,3.99,8.34,4.0,47.2,5.0,1.0,0.0,10.0,2016,5,Saturday,7,Saturday,1,79.53,Spring
2016-05-08,5.0,10.66,1.0,40.4,12.0,0.0,1.0,11.0,2016,5,Sunday,8,Sunday,1,81.06,Spring
2016-05-09,5.67,6.363,5.0,29.2,3.0,0.0,2.0,5.0,2016,5,Monday,9,Monday,0,56.233000000000004,Spring
2016-05-10,7.33,3.67,7.0,28.25,4.0,0.0,2.0,3.5,2016,5,Tuesday,10,Tuesday,0,55.75,Spring
2016-05-11,5.33,4.66,4.0,23.0,13.0,0.0,3.0,2.0,2016,5,Wednesday,11,Wednesday,0,54.99,Spring
2016-05-12,3.01,1.759,8.0,28.1,8.0,1.0,2.0,0.0,2016,5,Thursday,12,Thursday,0,51.869,Spring
2016-05-13,2.33,2.33,3.0,37.0,9.0,0.0,0.0,5.0,2016,5,Friday,13,Friday,0,58.66,Spring
2016-05-14,5.34,4.67,5.55,31.25,13.0,0.0,21.0,1.0,2016,5,Saturday,14,Saturday,1,81.81,Spring
2016-05-15,5.33,8.188,1.2,44.1,6.0,0.0,5.0,4.0,2016,5,Sunday,15,Sunday,1,73.818,Spring
2016-05-16,5.0,3.66,2.0,24.0,17.0,0.0,2.0,3.0,2016,5,Monday,16,Monday,0,56.66,Spring
2016-05-17,4.0,2.33,7.1,38.4,4.0,0.0,1.0,3.2,2016,5,Tuesday,17,Tuesday,0,60.03,Spring
2016-05-18,4.0,5.33,5.25,35.0,7.0,0.0,1.0,5.0,2016,5,Wednesday,18,Wednesday,0,62.58,Spring
2016-05-19,6.34,5.66,2.0,30.5,10.0,0.0,16.0,3.0,2016,5,Thursday,19,Thursday,0,73.5,Spring
2016-05-20,3.0,1.132,3.0,14.0,14.0,2.0,9.0,5.0,2016,5,Friday,20,Friday,0,51.132,Spring
2016-05-21,2.0,5.34,5.2,42.5,3.0,0.0,17.0,5.0,2016,5,Saturday,21,Saturday,1,80.03999999999999,Spring
2016-05-22,4.34,4.51,9.05,55.6,6.0,1.0,0.0,10.0,2016,5,Sunday,22,Sunday,1,90.5,Spring
2016-05-23,5.0,2.363,5.0,54.7,19.0,0.0,7.0,4.0,2016,5,Monday,23,Monday,0,97.063,Spring
2016-05-24,12.0,3.167,4.0,32.0,3.0,0.0,3.0,2.0,2016,5,Tuesday,24,Tuesday,0,59.167,Spring
2016-05-25,8.34,1.67,6.0,25.05,16.0,1.0,0.0,1.2,2016,5,Wednesday,25,Wednesday,0,59.260000000000005,Spring
2016-05-26,4.67,5.33,5.35,24.8,20.0,1.0,0.0,9.0,2016,5,Thursday,26,Thursday,0,70.15,Spring
2016-05-27,8.67,2.683,5.25,17.0,14.0,7.0,2.0,6.0,2016,5,Friday,27,Friday,0,62.603,Spring
2016-05-28,12.33,0.363,3.0,43.0,4.0,0.0,4.0,9.0,2016,5,Saturday,28,Saturday,1,75.693,Spring
2016-05-29,8.67,4.33,6.0,31.8,2.0,1.0,5.0,9.2,2016,5,Sunday,29,Sunday,1,68.0,Spring
2016-05-30,3.34,3.023,4.1,29.4,3.0,0.0,7.0,8.0,2016,5,Monday,30,Monday,0,57.863,Spring
2016-05-31,6.0,3.33,3.5,21.0,3.0,0.0,13.0,2.0,2016,5,Tuesday,31,Tuesday,0,51.83,Spring
2016-06-01,9.0,1.1,2.0,20.0,11.0,0.0,7.0,5.0,2016,6,Wednesday,1,Wednesday,0,55.1,Summer
2016-06-02,2.33,6.0,1.05,21.25,18.0,3.0,4.0,1.0,2016,6,Thursday,2,Thursday,0,56.63,Summer
2016-06-03,7.33,3.0,4.0,18.0,8.0,0.0,1.0,7.0,2016,6,Friday,3,Friday,0,48.33,Summer
2016-06-04,3.33,3.34,3.3,21.0,2.0,0.0,0.0,4.0,2016,6,Saturday,4,Saturday,1,36.97,Summer
2016-06-05,10.34,3.066,4.3,23.4,5.0,0.0,3.0,4.0,2016,6,Sunday,5,Sunday,1,53.105999999999995,Summer
2016-06-06,5.33,2.802,4.0,26.2,5.0,0.0,6.0,6.0,2016,6,Monday,6,Monday,0,55.332,Summer
2016-06-07,6.0,3.363,4.1,28.5,13.0,0.0,10.0,3.0,2016,6,Tuesday,7,Tuesday,0,67.963,Summer
2016-06-08,8.66,1.33,5.5,45.062,10.0,0.0,5.0,6.0,2016,6,Wednesday,8,Wednesday,0,81.55199999999999,Summer
2016-06-09,8.67,4.33,2.0,20.6,7.0,0.0,1.0,4.2,2016,6,Thursday,9,Thursday,0,47.800000000000004,Summer
2016-06-10,8.33,4.0,4.0,26.0,11.0,2.0,0.0,5.0,2016,6,Friday,10,Friday,0,60.33,Summer
2016-06-11,10.66,2.825,2.0,35.6,4.0,1.0,10.0,8.0,2016,6,Saturday,11,Saturday,1,74.08500000000001,Summer
2016-06-12,8.34,7.353,3.4,47.0,8.0,0.0,4.0,6.0,2016,6,Sunday,12,Sunday,1,84.093,Summer
2016-06-13,5.66,4.736,1.0,15.0,7.0,0.0,1.0,2.0,2016,6,Monday,13,Monday,0,36.396,Summer
2016-06-14,2.33,6.0,6.1,17.4,17.0,1.0,2.0,3.0,2016,6,Tuesday,14,Tuesday,0,54.83,Summer
2016-06-15,5.0,5.495,7.0,35.0,22.0,1.0,1.0,6.0,2016,6,Wednesday,15,Wednesday,0,82.495,Summer
2016-06-16,4.0,0.33,1.0,20.5,4.0,0.0,22.0,3.0,2016,6,Thursday,16,Thursday,0,54.83,Summer
2016-06-17,3.34,3.67,3.65,20.0,8.0,0.0,4.0,4.0,2016,6,Friday,17,Friday,0,46.66,Summer
2016-06-18,2.0,4.33,6.5,37.5,1.0,0.0,5.0,4.0,2016,6,Saturday,18,Saturday,1,60.33,Summer
2016-06-19,6.34,6.01,3.0,40.0,1.0,0.0,7.0,15.0,2016,6,Sunday,19,Sunday,1,78.35,Summer
2016-06-20,7.34,3.34,6.0,22.388,5.0,0.0,8.0,6.0,2016,6,Monday,20,Monday,0,58.068,Summer
2016-06-21,7.33,4.66,9.0,23.0,15.0,0.0,7.0,5.6,2016,6,Tuesday,21,Tuesday,0,71.59,Summer
2016-06-22,2.0,6.067,2.3,42.0,6.0,0.0,2.0,2.0,2016,6,Wednesday,22,Wednesday,0,62.367000000000004,Summer
2016-06-23,3.0,0.33,2.3,19.0,5.0,0.0,1.0,3.0,2016,6,Thursday,23,Thursday,0,33.629999999999995,Summer
2016-06-24,6.0,2.34,3.05,19.0,15.0,0.0,1.0,2.0,2016,6,Friday,24,Friday,0,48.39,Summer
2016-06-25,5.68,4.99,8.0,20.25,5.0,0.0,1.0,4.0,2016,6,Saturday,25,Saturday,1,48.92,Summer
2016-06-26,3.0,3.845,2.0,17.4,20.0,0.0,2.0,3.0,2016,6,Sunday,26,Sunday,1,51.245,Summer
2016-06-27,6.0,3.067,5.25,24.0,9.0,0.0,9.0,2.0,2016,6,Monday,27,Monday,0,58.317,Summer
2016-06-28,1.33,1.429,2.25,24.0,20.0,5.0,2.0,7.0,2016,6,Tuesday,28,Tuesday,0,63.009,Summer
2016-06-29,7.0,8.01,6.5,22.0,12.5,7.0,1.0,2.0,2016,6,Wednesday,29,Wednesday,0,66.00999999999999,Summer
2016-06-30,4.0,3.803,3.2,9.0,6.0,0.0,0.0,2.0,2016,6,Thursday,30,Thursday,0,28.003,Summer
2016-07-01,4.0,2.01,5.5,24.0,1.0,0.0,20.0,7.0,2016,7,Friday,1,Friday,0,63.51,Summer
2016-07-02,4.66,5.132,6.0,25.4,9.0,0.0,2.0,3.0,2016,7,Saturday,2,Saturday,1,55.192,Summer
2016-07-03,6.67,4.165,5.4,18.6,4.0,0.0,11.0,5.0,2016,7,Sunday,3,Sunday,1,54.835,Summer
2016-07-04,8.34,5.34,1.15,14.0,8.0,3.0,7.0,6.0,2016,7,Monday,4,Monday,0,52.83,Summer
2016-07-05,6.0,4.01,2.0,19.0,10.0,0.0,0.0,3.0,2016,7,Tuesday,5,Tuesday,0,44.01,Summer
2016-07-06,9.33,5.726,5.0,30.0,5.0,0.0,8.0,4.0,2016,7,Wednesday,6,Wednesday,0,67.056,Summer
2016-07-07,7.34,5.01,1.0,21.0,11.0,1.0,0.0,2.0,2016,7,Thursday,7,Thursday,0,48.35,Summer
2016-07-08,1.34,7.056,9.2,28.0,12.0,1.0,0.0,4.3,2016,7,Friday,8,Friday,0,62.896,Summer
2016-07-09,3.33,6.0,4.5,11.0,12.0,0.0,0.0,2.0,2016,7,Saturday,9,Saturday,1,38.83,Summer
2016-07-10,5.66,8.32,4.2,29.0,6.0,0.0,0.0,3.0,2016,7,Sunday,10,Sunday,1,56.18,Summer
2016-07-11,6.33,1.703,3.0,19.312,9.0,0.0,4.0,6.2,2016,7,Monday,11,Monday,0,49.545,Summer
2016-07-12,5.67,2.67,4.0,27.2,14.0,0.0,3.0,4.0,2016,7,Tuesday,12,Tuesday,0,60.54,Summer
2016-07-13,6.218333333,7.0,5.0,26.4,11.0,0.0,3.0,2.0,2016,7,Wednesday,13,Wednesday,0,60.618333332999995,Summer
2016-07-14,2.34,2.363,5.0,12.4,3.0,0.0,3.0,5.0,2016,7,Thursday,14,Thursday,0,33.103,Summer
2016-07-15,3.0,8.0,2.0,15.0,4.0,0.0,0.0,3.33,2016,7,Friday,15,Friday,0,35.33,Summer
